COUNTRY,YEAR,ACCHEAD ,AGDEMONS,AGEA,AGEH,AGEI,AGER,AGETOGO,ASPELL,AUT,BIRTHS,BRITCOL ,CATH    ,CIVLIB,CIVMIL,COMEX,CTRCEPT,CPI,DEATH,DEMADIC,DEMBDIC,DICADEM,DICBDEM,DIVIDED,EDT,EDTG,EFFPARTY,ELF60,ETHNIC,EXSELEC,FEMSEC,FERTIL,FLAGC,FLAGE   ,FLAGR,G,GDPW,GINI,GLAG,GXPDEDUC,GXPDHLTH,GXPDSSEC,GXPKTOTL,HEADS,INCUMB,INEQ,INFMORT,INST,INST2,INV,KS,KSG,LAGREG,LAWS,LEGELEC,LEGSELEC,LEVEL,LEVLAG  ,LF,LFAGRIC,LFG,LFGLAG,LFPW,LIVES,LS,MOBILIZE,MOSLEM  ,NEWC    ,ODRP,ODWP,OIL,OPENC,PARTY,PINV,POLLIB,POP,POPG,PPPQUAL,PRESELEC,PRIME,PROT    ,RECVRYW,REG,REGION,REGION2 ,RELIGION,RIOTS,RSPELL,SEATS,STRA,STRD,STRIKES,TINC,TTR,TTRLAG,TTRLEAD,TURNOVER,TYPEII,UNSTABLE,WAR,WORLD,XR
47,1968,0,0,5,5,5,5,-9,114,1,-9,1,26.2000007629,-9,1,1,-9,10.783201,-9,0,0,0,1,1,1.715,6.8535825545,1.4306151645,0.82,34,1,-9,-9,0,0,0,2.1081576535,3190,-9,6.3352826511,-9,-9,-9,-9,0,0,-9,-9,0,1,33.8,3201079,3.5067586532,1,1,1,2,1114,1091,1370.3247648903,77.3910827637,2.2660879973,2.4813691351,27.8724498749,-9,39.1,1,0,1,0.0810810811,0.3114754098,0,90.47,1,101.89,-9,3924,2.8301886792,2,0,6.3125,34.2000007629,0,1,4,1,72,1,61,73.6363636364,0,0,0,0,0,0,0,0,0,0,0,4.62,0.7143
47,1969,0,0,6,6,6,6,-9,114,1,-9,1,26.2000007629,-9,1,1,-9,2.4248634,-9,0,0,0,1,1,1.83,6.7055393586,1.4306151645,0.82,34,1,-9,-9,0,0,0,-7.5403949731,2970,-9,2.1081576535,-9,-9,-9,-9,0,0,-9,-9,0,1,27.4,3324016,3.840486286,1,1,0,2,1030,1114,1398.9966329966,76.9902572632,2.0923410888,2.2660879973,27.8170108795,-9,34.4,1,0,1,0.027027027,0.2950819672,0,94.4,1,86.84,-9,4034,2.8032619776,2,0,7.9516667,34.2000007629,0,1,4,1,72,1,61,73.6363636364,0,0,0,0,0,0,0,0,0,0,0,4.66,0.7142
47,1970,0,0,7,7,7,7,-9,114,1,49.0200004578,1,26.2000007629,-9,1,1,-9,2.7009003,18.5200004578,0,0,0,1,1,1.96,7.1038251366,1.4306151645,0.82,34,1,8,6.7039999962,0,0,0,8.0582524272,3197,-9,-7.5403949731,-9,-9,-9,-9,0,0,-9,106,0,1,34,3446025,3.6705298651,1,1,0,2,1113,1030,1447.9096027526,76.6089096069,3.4962893121,2.0923410888,27.7642593384,46.4902305603,33.5,1,0,1,0.0540540541,0.3064516129,0,90.47,1,87.56,-9,4159,3.0986613783,2,0,7.91,34.2000007629,0,1,4,1,72,0,61,73.6363636364,0,0,0,0,0,0,0,0,0,0,0,4.77,0.7143
47,1971,0,0,8,8,8,8,-9,114,1,-9,1,26.2000007629,-9,1,1,-9,6.038961,-9,0,0,0,1,1,2.085,6.3775510204,1.2075836252,0.82,34,1,-9,-9,0,0,0,2.1563342318,3274,-9,8.0582524272,-9,-9,-9,-9,0,0,-9,-9,0,1,35.7,3704761,7.5082450069,1,1,0,2,1137,1113,1497.478313989,76.2209625244,3.4234672622,3.4962893121,27.7155799866,-9,33.9,1,0,1,0.0540540541,0.3023255814,0,86.35,1,92.07,-9,4312,3.6787689348,2,0,5.7233333,34.2000007629,0,1,4,1,72,0,61,74.5454545455,0,0,0,0,0,0,0,0,0,0,0,2.9,0.7143
47,1972,0,0,9,9,9,9,-9,114,1,49.1000099182,1,26.2000007629,5,1,1,-9,5.0599201,18,0,0,0,1,1,2.215,6.2350119904,1.2075836252,0.82,34,1,-9,6.7399997711,0,0,0,3.9577836412,3412,-9,2.1563342318,6.6070419697,2.5783578418,0.410925781,8.3152040399,0,0,-9,100,0,1,34.5,3929675,6.0709449274,1,1,0,2,1182,1137,1537.4314185229,75.8531417847,2.6680255841,3.4234672622,27.6694202423,47.3097496033,27.8,1,0,1,0.027027027,0.2945736434,0,85.37,1,92.75,5,4438,2.9220779221,2,0,5.2483333,34.2000007629,0,1,4,1,72,0,61,74.5454545455,0,0,0,0,0,0,0,0,0,0,0,3.42,0.7143
47,1973,0,0,10,10,10,10,-9,114,1,-9,1,26.2000007629,5,1,1,-9,6.4638783,-9,0,0,0,1,1,2.36,6.546275395,1,0.82,34,1,-9,-9,0,0,0,-1.7766497462,3360,-9,3.9577836412,6.8286041846,1.8486672399,0.4657494984,6.9934078533,0,0,-9,-9,0,0,32.3,4118064,4.7940096827,1,1,1,2,1161,1182,1578.4071428571,75.50390625,2.6652066454,2.6680255841,27.6255893707,-9,30.1,1,0,1,0.027027027,0.2923076923,0,82.28,1,96.66,5,4568,2.9292474087,2,1,8.0216667,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,2,0,0,0,0,0,0,0,5.28,0.6524
47,1974,0,0,11,11,11,11,-9,114,1,-9,1,26.2000007629,4,1,1,-9,8.0952381,-9,0,0,0,1,1,2.52,6.7796610169,1,0.82,34,1,-9,-9,0,0,0,4.0482342808,3503,-9,-1.7766497462,6.2052358607,1.8090886639,0.3828105705,6.9646826377,0,0,-9,-9,0,0,38,4345545,5.5239792291,1,1,0,2,1208,1161,1621.4718812447,75.1718902588,2.7283669225,2.6652066454,27.5839290619,-9,29.2,1,0,1,0.0263157895,0.303030303,0,90.55,1,103.78,5,4702,2.9334500876,2,0,10.798333,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,1.59,0.6435
47,1975,0,0,12,12,12,12,-9,114,1,-9,1,26.2000007629,4,1,1,-9,10.132159,-9,0,0,0,1,1,2.685,6.5476190476,1,0.82,34,1,10,-9,0,0,0,3.559602649,3637,-9,4.0482342808,6.2825828112,2.626654303,0.2005079621,8.7688815407,0,0,-9,-9,0,0,30.8,4699007,8.1338934472,1,1,0,2,1251,1208,1665.1336266153,74.8558502197,2.6927229436,2.7283669225,27.5442695618,-9,30.1,1,0,1,0.0238095238,0.3115942029,0,92.15,1,100.9,5,4841,2.9561888558,2,0,7.8625,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,0.39,0.6435
47,1976,0,0,13,13,13,13,-9,114,1,-9,1,26.2000007629,5,1,1,-9,18.8,-9,0,0,0,1,1,2.89,7.635009311,1,0.82,34,1,11,-9,0,0,0,-6.3149480416,3424,51,3.559602649,6.5785644819,2.7886127317,0.6636781867,7.1549165913,0,0,15.3,-9,0,0,17.1,4912933,4.5525788746,1,1,0,2,1172,1251,1705.2873831776,74.4627532959,2.4114434974,2.6927229436,27.4876708984,-9,28.9,1,0,1,0.023255814,0.3021582734,0,82.47,1,149.82,5,4982,2.9126213592,2,0,6.84,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,3.58,0.7218
47,1977,0,0,14,14,14,14,-9,114,1,49.2999992371,1,26.2000007629,5,1,1,1,19.77413,16.5,0,0,0,1,1,3.105,7.4394463668,1,0.82,34,1,11,6.75,0,0,0,-10.8361774744,3062,-9,-6.3149480416,6.5401311263,2.8498273503,1.0742513254,6.6681507143,0,0,-9,94,0,0,16.7,4848820,-1.3049842121,1,1,0,2,1045,1172,1751.1087524494,74.0916900635,2.6870174332,2.4114434974,27.4342403412,49.3097496033,27.7,1,0,1,0.0227272727,0.2928571429,0,81.27,1,115.82,5,5131,2.9907667603,2,0,6.8241667,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,3.31,0.7898
47,1978,0,0,15,15,15,15,-9,114,1,-9,1,26.2000007629,5,1,1,-9,16.345534,-9,0,0,0,1,1,3.335,7.4074074074,1,0.82,34,1,11,-9,0,0,0,-3.6363636364,2957,-9,-10.8361774744,5.5929750142,2.5744648594,0.9329940479,4.6150775095,0,0,-9,-9,0,0,16.3,4776675,-1.4878877748,1,1,1,2,1007,1045,1801.8386878593,73.7408828735,2.8970179801,2.6870174332,27.3837299347,-9,26.6,1,0,1,0.0227272727,0.3028169014,0,70.48,1,118.97,5,5291,3.1183005262,2,1,9.0566667,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,3.34,0.8008
47,1979,0,0,16,16,16,16,-9,114,1,-9,1,26.2000007629,5,1,1,-9,9.7150911,-9,0,0,0,1,1,3.575,7.1964017991,1,0.82,34,1,11,-9,0,0,0,-5.6603773585,2798,-9,-3.6363636364,4.8609393047,2.306676631,0.829413243,3.684905602,0,0,-9,-9,0,0,9.4,4711301,-1.3686089173,1,1,0,2,950,1007,1854.8427448177,73.4086837769,2.9416649401,2.8970179801,27.335899353,-9,25.6,1,0,1,0.0681818182,0.3402777778,0,81.86,1,136.28,5,5463,3.2508032508,2,0,12.665833,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,2.73,0.7933
47,1980,0,0,17,17,17,17,-9,114,1,-9,1,26.2000007629,6,1,1,-9,11.630574,-9,0,0,0,1,1,3.82,6.8531468531,1,0.82,34,1,11,-9,0,0,0,2,2868,-9,-5.6603773585,4.5416169319,2.4168015741,0.7563498376,4.3305425586,0,0,-9,-9,0,0,14.7,4527518,-3.9008970134,1,1,0,2,969,950,1907.929916318,73.0936813354,2.8620847589,2.9416649401,27.2905406952,-9,24.6,1,0,1,0.0909090909,0.3379310345,0,86.8,1,142.29,5,5647,3.3681127586,2,0,15.265833,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,1.49,0.7888
47,1981,0,0,18,18,18,18,-9,114,1,-9,1,26.2000007629,6,1,1,-9,12.983437,-9,0,0,0,1,1,3.97,3.9267015707,1,0.82,34,1,-9,-9,0,0,0,5.572755418,3029,-9,2,4.84639223,2.4711485447,0.8919151927,4.3348996464,0,0,-9,-9,0,0,12,4484303,-0.9544964813,1,1,0,2,1023,969,1973.7246616045,-9,3.4484885804,2.8620847589,27.488779068,-9,27,1,0,1,0.0681818182,0.3356164384,0,69.78,1,126.49,5,5844,3.488578006,2,0,18.87,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,0.88,0.8696
47,1982,0,0,19,19,19,19,-9,114,1,49.5,1,26.2000007629,6,1,1,-9,13.594034,15.5,0,0,0,1,1,4.125,3.9042821159,1,0.82,34,1,12,7.1999998093,0,0,0,-8.211143695,2784,-9,5.572755418,6.5474909109,3.6183502402,0.9168948738,5.7721301451,0,0,-9,89,0,0,9.6,4418133,-1.475591636,1,1,0,2,939,1023,2042.5948275862,-9,3.4893502281,3.4484885804,27.6742191315,50.5585289001,28.3,1,0,1,0.0681818182,0.3424657534,0,64.16,1,130.11,5,6056,3.627652293,2,0,14.860833,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,-0.47,0.9287
47,1983,0,0,20,20,20,20,-9,114,1,-9,1,26.2000007629,6,1,1,-9,19.595222,-9,0,0,0,1,1,4.28,3.7575757576,1,0.82,34,1,12,-9,0,0,0,-10.5431309904,2491,-9,-8.211143695,5.4971682466,2.4992251331,0.8678256381,4.7814938568,0,0,-9,-9,0,0,8.2,4313076,-2.3778596072,1,1,1,2,840,939,2117.3665194701,-9,3.6606227958,3.4893502281,27.8480606079,-9,28.1,1,0,1,0.0454545455,0.3561643836,0,64.41,1,113.96,5,6279,3.6822985469,2,1,10.794167,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,1.86,1.259
47,1984,0,0,21,21,21,21,-9,114,1,-9,1,26.2000007629,5,1,1,-9,20.010175,-9,0,0,0,1,1,4.435,3.6214953271,1,0.82,34,1,12,-9,0,0,0,-1.5476190476,2455,-9,-10.5431309904,5.4196641185,2.4460015905,0.8770897362,4.291642292,0,0,-9,-9,0,0,8.2,4172333,-3.2631699511,1,1,0,2,827,840,2193.6553971487,-9,3.6030076502,3.6606227958,28.0113506317,-9,27.9,1,0,1,0.0454545455,0.3767123288,0,68.3,1,94.5,5,6512,3.7107819717,2,0,12.0425,34.2000007629,0,1,4,1,72,1,61,100,0,0,0,0,0,0,0,0,0,0,0,3.56,1.813
47,1985,0,0,22,22,22,22,-9,114,1,-9,1,26.2000007629,5,1,1,-9,37.252058,-9,0,0,0,1,1,4.55,2.5930101466,1,0.82,34,1,13,-9,0,0,0,-2.2974607013,2399,-9,-1.5476190476,4.7826659239,2.2728712294,0.6017817501,10.0818171474,0,0,-9,-9,0,0,8.8,4059907,-2.6945596145,1,1,0,2,808,827,2274.4576907045,-9,3.6834542773,3.6030076502,28.165019989,-9,27.4,1,0,1,0.0227272727,0.3767123288,0,76.96,1,70.05,5,6753,3.7008599509,2,0,9.9333333,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,2.74,3.14
47,1986,0,0,23,23,23,23,-9,114,1,-9,1,26.2000007629,5,1,1,-9,51.849197,-9,0,0,0,1,1,4.705,3.4065934066,1,0.82,34,1,-9,-9,0,0,0,-2.7227722772,2339,-9,-2.2974607013,3.4990024955,1.9143369526,0.47341966,10.8989818878,0,0,-9,-9,0,0,12.8,3959465,-2.4739975571,1,1,0,2,786,808,2352.6233433091,-9,3.4366720878,3.6834542773,28.3595104218,-9,27,1,0,1,0.0454545455,0.404109589,0,90.06,1,54.75,5,7001,3.6724418777,2,0,8.35,34.2000007629,0,1,4,1,72,2,61,100,0,0,0,0,0,0,0,0,0,0,0,1.79,7.789
47,1987,0,0,24,24,24,24,-9,114,1,48.3999900818,1,26.2000007629,5,1,1,-9,43.007749,16.1000099182,0,0,0,1,1,4.845,2.9755579171,1,0.82,34,1,-9,6.75,0,0,0,-3.3078880407,2267,-9,-2.7227722772,3.4091879505,2.0027406785,0.5022619051,11.9275737122,0,0,-9,88,0,0,7.8,3940709,-0.473700361,1,1,0,2,760,786,2432.5363917071,-9,3.3967633886,3.4366720878,28.541009903,52.707321167,26.8,1,0,1,0.0454545455,0.397260274,0,81.94,1,62.75,5,7256,3.642336809,2,0,8.2125,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,2.13,9.52
47,1988,0,0,25,25,25,25,-9,114,1,-9,1,26.2000007629,5,1,1,-9,55.556963,-9,0,0,0,1,1,-9,-9,1,0.82,34,1,14,-9,0,0,0,-0.3947368421,2262,-9,-3.3078880407,2.5687642172,2.2138401054,0.4524508681,6.4973200798,0,0,-9,-9,0,0,7.9,3833830,-2.7121769204,1,1,2,2,757,760,2515.6361626879,-9,3.4161779147,3.3967633886,28.7107791901,-9,26.7,1,0,1,0.0454545455,0.4178082192,0,61.06,1,81.93,6,7517,3.5970231533,2,1,9.315,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,3.62,8.266
47,1989,0,0,26,26,26,26,-9,114,1,-9,1,26.2000007629,5,1,1,-9,127.88839,-9,0,0,0,1,1,-9,-9,1,0.82,34,1,-9,-9,0,0,0,-0.1321003963,2260,-9,-0.3947368421,-9,-9,-9,7.8562871941,0,0,-9,-9,0,0,7.1,3717345,-3.0383454665,1,1,0,2,756,757,2603.182300885,-9,3.4800794922,3.4161779147,28.8699092865,-9,26.7,1,0,1,0.0227272727,0.4178082192,0,55.74,1,88.04,6,7782,3.5253425569,2,0,10.920833,34.2000007629,0,1,4,1,72,0,61,100,0,0,0,0,0,0,0,0,0,0,0,2.41,13.81
47,1990,0,1,27,27,27,27,-9,114,1,-9,1,26.2000007629,5,1,1,-9,117.51283,-9,0,0,0,1,1,-9,-9,1,0.82,34,1,-9,-9,0,1,0,-8.9947089947,2061,-9,-0.1321003963,-9,-9,-9,-9,0,0,-9,-9,0,0,11.2,3625086,-2.4818519669,1,1,0,2,688,756,2687.2392042698,-9,3.2290056427,3.4800794922,29.0193691254,-9,26,1,0,1,0.0227272727,0.4452054795,0,62.09,1,73.02,6,8050,3.44384477,2,0,10.009167,34.2000007629,0,1,4,1,72,1,61,100,0,0,0,0,0,0,0,0,0,0,0,1.18,34.47
48,1965,0,-9,1,1,1,1,-9,115,1,-9,1,11.6999998093,-9,1,0,-9,2.5,-9,0,0,0,1,1,2.705,-9,1.4749262537,0.54,80,2,5,-9,1,0,1,3.1385281385,2188,-9,3.2402234637,-9,-9,-9,-9,0,0,-9,-9,0,1,20.1,10614330,79.1595794432,1,1,1,2,953,924,1904.2577696527,79.1896133423,3.5829810569,3.3881342868,37.9663581848,-9,43.9,1,0,1,0.1212121212,0.347826087,0,92.93,1,67.93,-9,4372,3.897338403,3,0,4.535,17.5,0,1,4,1,45,-9,62,75.3846153846,0,0,-9,0,0,0,0,0,0,0,0,3.79,0.7147
48,1966,0,-9,2,2,2,2,-9,115,1,-9,1,11.6999998093,-9,1,0,-9,3.1219512,-9,0,0,0,1,1,2.785,2.9574861368,1.4749262537,0.54,80,2,-9,-9,0,0,0,1.573976915,2233,-9,3.1385281385,-9,-9,-9,-9,0,0,-9,-9,0,1,19.8,10952600,3.1869180627,1,1,0,2,968,953,1970.2463054187,78.7635574341,3.4653152959,3.5829810569,37.8849601746,-9,47.2,1,0,1,0.0857142857,0.3445378151,0,65.46,1,68.48,-9,4545,3.9569990851,3,0,5.625,17.5,0,1,4,1,45,-9,62,75.3846153846,0,0,-9,0,0,0,0,0,0,0,0,3.91,0.7147
48,1967,0,0,3,3,3,3,-9,115,1,55,1,11.6999998093,-9,1,0,-9,2.3651845,16.5,0,0,0,1,1,2.875,3.2315978456,1.4749262537,0.54,80,2,-9,8,0,0,0,4.4421487603,2339,-9,1.573976915,-9,-9,-9,-9,0,0,-9,101,0,1,22.1,11240570,2.6292387196,1,1,0,2,1011,968,2041.8828559213,78.3652191162,3.6359185299,3.4653152959,37.8088607788,49.0097503662,47.2,1,0,1,0.0571428571,0.325,0,62.56,1,69.65,-9,4724,3.9383938394,3,0,5.6333333,17.5,0,1,4,1,45,0,62,75.3846153846,0,0,0,0,0,0,0,0,0,0,0,2.59,0.7146
48,1968,0,0,4,4,4,4,-9,115,1,-9,1,11.6999998093,-9,1,0,-9,1.3863216,-9,0,0,0,1,1,2.98,3.652173913,1.4749262537,0.54,80,2,-9,-9,0,0,0,-2.8684470821,2278,-9,4.4421487603,-9,-9,-9,-9,0,0,-9,-9,0,1,24.4,11664340,3.770004546,1,1,0,2,982,1011,2116.1712028095,77.9919815063,3.6382276619,3.6359185299,37.7375488281,-9,46.4,1,0,1,0.0810810811,0.3114754098,0,61.39,1,78.37,-9,4909,3.916172735,3,0,6.3125,17.5,0,1,4,1,45,0,62,75.3846153846,0,0,0,0,0,0,0,0,0,0,0,4.62,0.7148
48,1969,0,0,5,5,5,5,-9,115,1,-9,1,11.6999998093,-9,1,0,-9,0.36463081,-9,0,0,0,1,1,3.095,3.8590604027,1.4749262537,0.54,80,2,-9,-9,0,0,0,3.5641547862,2384,-9,-2.8684470821,-9,-9,-9,-9,0,0,-9,-9,0,1,16.1,11940180,2.3648144687,1,1,0,2,1017,982,2176.4823825503,77.6415328979,2.8500141983,3.6382276619,37.6706008911,-9,45.4,1,0,1,0.027027027,0.2950819672,0,56.22,1,98.41,-9,5102,3.931554288,3,0,7.9516667,17.5,0,1,4,1,45,0,62,75.3846153846,0,0,0,0,0,0,0,0,0,0,0,4.66,0.7148
48,1970,0,1,6,6,6,6,-9,115,1,53.3199882507,1,11.6999998093,-9,1,0,-9,2.08901,15.6000003815,0,0,0,1,1,3.215,3.8772213247,1.6666666667,0.54,80,2,6,7.6999998093,0,0,0,6.8829891839,2556,-9,3.5641547862,-9,-9,-9,-9,0,0,-9,96.1999969482,0,1,17.7,12355570,3.4789257783,1,1,1,2,1087,1017,2232.2625195618,77.3118591309,2.5628572718,2.8500141983,37.6076087952,50.5083007813,42.9,1,0,1,0.0540540541,0.3064516129,0,59.41,1,83.17,-9,5249,2.8812230498,3,0,7.91,17.5,0,1,4,1,45,0,62,75.7575757576,0,0,0,0,0,0,0,0,0,0,0,4.77,0.7143
48,1971,0,1,7,7,7,7,-9,115,1,-9,1,11.6999998093,-9,1,0,-9,3.024911,-9,0,0,0,1,1,3.345,4.0435458787,1.6666666667,0.54,80,2,-9,-9,0,0,0,8.0036798528,2771,-9,6.8829891839,-9,-9,-9,-9,0,0,-9,-9,0,1,18.8,13581840,9.9248355195,1,1,0,2,1174,1087,2294.617105738,76.8138504028,2.7933357134,2.5628572718,37.5067710876,-9,42.3,1,0,1,0.0540540541,0.3023255814,0,59.02,1,86.06,-9,5416,3.1815583921,3,0,5.7233333,17.5,0,1,4,1,45,0,62,75.7575757576,0,0,0,0,0,0,0,0,0,0,0,2.9,0.7122
48,1972,0,0,8,8,8,8,-9,115,1,52.2000007629,1,11.6999998093,5,1,0,-9,2.8497409,15,0,0,0,1,1,3.48,4.0358744395,1.6666666667,0.54,80,2,-9,7.5,0,0,0,0.936967632,2811,-9,8.0036798528,-9,-9,-9,-9,0,0,-9,93,0,1,19.7,14261760,5.0060963757,1,1,0,2,1185,1174,2351.8729989328,76.3431625366,2.4952264607,2.7933357134,37.4114608765,51.5073204041,42.6,1,0,1,0.027027027,0.2945736434,0,55.97,1,109.17,6,5579,3.0096011817,3,0,5.2483333,17.5,0,1,4,1,45,6,62,75.7575757576,0,0,0,0,0,0,0,0,0,0,1,3.42,0.661
48,1973,0,0,9,9,9,9,-9,115,1,-9,1,11.6999998093,5,1,0,-9,3.1066331,-9,0,0,0,1,1,3.61,3.7356321839,1.6666666667,0.54,80,2,-9,-9,0,0,0,1.94092827,2880,-9,0.936967632,-9,-9,-9,-9,0,0,-9,-9,0,1,20.5,15158090,6.2848484339,1,1,0,2,1208,1185,2407.1916666667,75.8976135254,2.3521111794,2.4952264607,37.3212394714,-9,42,1,0,1,0.027027027,0.2923076923,0,55.08,1,111.54,6,5739,2.8678974727,3,0,8.0216667,17.5,0,1,4,1,45,0,62,75.7575757576,0,0,0,0,0,0,0,0,0,0,1,5.28,0.5853
48,1974,0,0,10,10,10,10,-9,115,1,-9,1,11.6999998093,5,1,0,-9,6.5960912,-9,0,0,0,1,1,3.745,3.7396121884,1.6666666667,0.54,80,2,-9,-9,0,0,0,13.4933774834,3280,-9,1.94092827,-9,-9,-9,-9,0,0,-9,-9,0,1,24.1,16328230,7.719574168,1,1,1,2,1371,1208,2466.1280487805,75.475227356,2.4483460511,2.3521111794,37.235710144,-9,40.5,1,0,1,0.0263157895,0.303030303,0,62.74,1,93.9,6,5900,2.8053667886,3,0,10.798333,17.5,0,1,4,1,45,0,62,75.7575757576,0,0,0,0,0,0,0,0,0,0,1,1.59,0.5829
48,1975,0,0,11,11,11,11,-9,115,1,-9,1,11.6999998093,5,1,0,-9,10.007639,-9,0,0,0,1,1,3.87,3.3377837116,1.6666666667,0.54,80,2,7,-9,0,0,0,-1.167031364,3257,-9,13.4933774834,-9,-9,-9,-9,0,0,-9,-9,0,1,21.3,17175450,5.188682423,1,1,0,2,1355,1371,2523.2038685907,75.074256897,2.3143899539,2.4483460511,37.1545181274,-9,42.3,1,0,1,0.0238095238,0.3115942029,0,60.27,1,98.99,6,6065,2.7966101695,3,0,7.8625,17.5,0,1,4,1,45,2,62,75.7575757576,0,0,0,0,0,0,0,0,0,0,1,0.39,0.5701
48,1976,0,0,12,12,12,12,-9,115,1,-9,1,11.6999998093,5,1,0,5,10.950081,-9,0,0,0,1,1,3.96,2.3255813953,1.6666666667,0.54,80,2,7,-9,0,0,0,-10.9963099631,2912,-9,-1.167031364,3.9583333333,1.7974806202,1.3808139535,2.8585271318,0,0,-9,-9,0,1,16.8,17664180,2.8455149647,1,1,0,2,1206,1355,2576.831043956,74.5680923462,2.1253603814,2.3143899539,37.0473213196,-9,43.9,1,0,1,0.023255814,0.3021582734,0,53.09,1,87.39,6,6222,2.5886232481,3,0,6.84,17.5,0,1,4,1,45,1,62,75.7575757576,0,0,0,0,0,0,0,0,0,0,1,3.58,0.6256
48,1977,0,0,13,13,13,13,-9,115,1,49.6000099182,1,11.6999998093,5,1,0,-9,10.30479,13.3999996185,0,0,0,1,1,4.04,2.0202020202,1.6666666667,0.54,80,2,8,7.0399999619,0,0,0,-4.8092868988,2788,-9,-10.9963099631,4.1372645069,1.8801353892,1.8076365953,2.5132915229,0,0,-9,86,0,1,14,17866020,1.1426513996,1,1,0,2,1148,1206,2632,74.091796875,2.1409613243,2.1253603814,36.9464492798,53.7560997009,46.5,1,0,1,0.0227272727,0.2928571429,0,53.14,1,108.97,6,6392,2.7322404372,3,0,6.8241667,17.5,0,1,4,1,45,0,62,75.7575757576,0,0,0,0,0,0,0,0,0,0,1,3.31,0.6282
48,1978,0,0,14,14,14,14,-9,115,1,-9,1,11.6999998093,5,1,0,-9,5.6578947,-9,0,0,0,1,1,4.125,2.103960396,1.6666666667,0.54,80,3,7,-9,0,0,0,2.0034843206,2861,-9,-4.8092868988,4.2319609248,2.0362991898,2.3019034319,2.2576360582,0,0,-9,-9,0,1,8.3,17936490,0.394435918,1,1,0,2,1171,1148,2692.3586158686,73.642829895,2.2932604813,2.1409613243,36.851360321,-9,43.6,1,0,1,0.0227272727,0.3028169014,0,53.66,1,100.55,5,6578,2.9098873592,3,0,9.0566667,17.5,0,1,4,1,45,0,62,75.7575757576,0,0,0,0,0,0,0,0,0,0,1,3.34,0.6773
48,1979,1,0,1,1,15,15,-9,115,1,-9,1,11.6999998093,5,1,0,14,18.150685,-9,0,0,0,1,1,4.21,2.0606060606,1,0.54,80,3,7,-9,0,0,0,1.7933390265,2928,-9,2.0034843206,4.2377360537,1.973585001,2.4528303072,1.7320755554,1,0,-9,-9,0,1,8.7,17788840,-0.8231822391,1,2,1,0,1192,1171,2761.3852459016,73.2188796997,2.5637977655,2.2932604813,36.7615585327,-9,42.8,2,0,1,0.0681818182,0.3402777778,0,56.73,2,105.31,5,6783,3.1164487686,3,0,12.665833,17.5,0,1,4,1,45,0,62,0,0,0,0,0,0,0,0,0.0666666999,0,0,1,2.73,0.6799
48,1980,2,0,2,1,16,16,-9,115,1,-9,1,11.6999998093,4,1,0,14,5.4018445,-9,0,0,0,1,1,4.29,1.9002375297,2.9325513196,0.54,80,2,-9,-9,0,0,0,1.2583892617,2981,-9,1.7933390265,5.7661290323,2.0099255583,2.6954094293,1.9044665012,1,0,-9,-9,0,0,13.6,17586640,-1.1366677085,1,1,1,2,1207,1192,2837.9278765515,72.8179321289,2.7718925044,2.5637977655,36.6766586304,-9,41.8,1,0,1,0.0909090909,0.3379310345,0,63.62,1,111.11,3,7009,3.3318590594,3,0,15.265833,17.5,1,1,4,1,45,3,62,57,0,0,0,2,0,0,0,0.125,0,0,0,1.49,0.6426
48,1981,2,2,3,2,17,17,-9,115,1,-9,1,11.6999998093,5,1,0,-9,13.15,-9,0,0,0,1,1,4.315,0.5827505828,2.9325513196,0.54,80,2,-9,-9,0,0,0,6.048053024,3216,-9,1.2583892617,6.4410966689,2.2894542224,2.1486787201,1.6695480629,0,0,-9,-9,0,0,18.2,17541000,-0.2595151774,1,1,0,2,1280,1207,2888.3582089552,-9,1.7770124752,2.7718925044,36.4515800476,-9,43.9,1,0,1,0.0681818182,0.3356164384,0,57.73,1,102.82,3,7257,3.5383078899,3,0,18.87,17.5,1,1,4,1,45,1,62,57,0,0,0,0,0,0,0,0.1176469997,0,0,0,0.88,0.6902
